,date,open,high,low,close,volume,avg,crossover,trade_value
316,2024-10-21 14:31:00+05:30,52001.6,52008.15,51999.3,52005.15,0,52003,1,2
317,2024-10-21 14:32:00+05:30,52005.85,52024.75,51998.9,52023.25,0,52011,1,12
318,2024-10-21 14:33:00+05:30,52021.9,52033.6,52014.15,52025.55,0,52023,1,2
319,2024-10-21 14:34:00+05:30,52027.55,52041.45,52018.7,52041.45,0,52030,1,11
320,2024-10-21 14:35:00+05:30,52040.55,52074.4,52034.7,52063.25,0,52054,1,9
321,2024-10-21 14:36:00+05:30,52065.95,52081.15,52060.9,52078.2,0,52071,1,7
322,2024-10-21 14:37:00+05:30,52077.55,52080.65,52041.9,52045.3,0,52061,0,-15
323,2024-10-21 14:38:00+05:30,52047.9,52047.9,52010.95,52017.7,0,52029,0,-11
324,2024-10-21 14:39:00+05:30,52015.2,52019.1,51969.6,51984.1,0,51994,0,-9
325,2024-10-21 14:40:00+05:30,51976.25,52001.0,51967.55,52001.0,0,51984,1,17
326,2024-10-21 14:41:00+05:30,51998.9,52000.35,51974.75,51974.75,0,51987,0,-12
327,2024-10-21 14:42:00+05:30,51973.55,51993.25,51973.55,51985.7,0,51983,1,2
328,2024-10-21 14:43:00+05:30,51986.5,51996.75,51969.45,51985.35,0,51983,1,2
329,2024-10-21 14:44:00+05:30,51983.05,51995.55,51971.05,51989.05,0,51983,1,6
330,2024-10-21 14:45:00+05:30,51987.9,51994.1,51974.35,51985.25,0,51984,1,1
331,2024-10-21 14:46:00+05:30,51984.8,51986.25,51968.05,51980.1,0,51977,1,3
332,2024-10-21 14:47:00+05:30,51977.95,51979.5,51949.35,51974.5,0,51964,1,10
333,2024-10-21 14:48:00+05:30,51971.1,51982.7,51959.6,51978.9,0,51971,1,7
334,2024-10-21 14:49:00+05:30,51973.65,52004.0,51964.35,51993.35,0,51984,1,9
335,2024-10-21 14:50:00+05:30,51994.05,51999.2,51975.85,51986.95,0,51987,0,0
336,2024-10-21 14:51:00+05:30,51986.1,52010.45,51981.35,52008.2,0,51995,1,13
337,2024-10-21 14:52:00+05:30,52007.3,52011.8,51990.5,52007.3,0,52001,1,6
338,2024-10-21 14:53:00+05:30,52008.0,52031.95,51991.75,52031.2,0,52011,1,20
339,2024-10-21 14:54:00+05:30,52029.15,52034.2,52000.85,52010.0,0,52017,0,-7
340,2024-10-21 14:55:00+05:30,52010.45,52041.5,52003.1,52041.5,0,52022,1,19
341,2024-10-21 14:56:00+05:30,52039.3,52051.75,52014.7,52026.4,0,52033,0,-6
342,2024-10-21 14:57:00+05:30,52025.3,52037.2,52004.7,52022.0,0,52020,1,2
343,2024-10-21 14:58:00+05:30,52020.35,52024.5,51988.75,51996.8,0,52006,0,-9
344,2024-10-21 14:59:00+05:30,51996.15,52013.5,51992.3,52012.4,0,52002,1,10
345,2024-10-21 15:00:00+05:30,52013.25,52021.85,51983.55,51997.8,0,52002,0,-4
346,2024-10-21 15:01:00+05:30,52000.3,52009.05,51980.8,52003.6,0,51994,1,9
347,2024-10-21 15:02:00+05:30,52005.0,52005.5,51977.4,51985.75,0,51991,0,-5
348,2024-10-21 15:03:00+05:30,51988.15,51988.15,51959.25,51969.9,0,51973,0,-3
349,2024-10-21 15:04:00+05:30,51971.7,51983.85,51950.6,51967.3,0,51967,1,0
350,2024-10-21 15:05:00+05:30,51971.6,51971.6,51919.15,51936.8,0,51945,0,-8
351,2024-10-21 15:06:00+05:30,51948.3,51971.3,51938.6,51955.95,0,51954,1,1
352,2024-10-21 15:07:00+05:30,51961.35,51984.6,51953.45,51965.35,0,51969,0,-3
353,2024-10-21 15:08:00+05:30,51967.35,51967.35,51929.25,51952.1,0,51948,1,4
354,2024-10-21 15:09:00+05:30,51954.45,51954.45,51931.2,51950.95,0,51942,1,8
355,2024-10-21 15:10:00+05:30,51951.95,51992.3,51951.95,51987.45,0,51972,1,15
356,2024-10-21 15:11:00+05:30,51994.7,51994.7,51944.45,51950.1,0,51969,0,-18
357,2024-10-21 15:12:00+05:30,51949.85,52017.6,51948.3,52011.1,0,51982,1,29
358,2024-10-21 15:13:00+05:30,52014.0,52015.15,51991.35,52001.3,0,52003,0,-1
359,2024-10-21 15:14:00+05:30,52003.1,52003.1,51990.8,51997.85,0,51996,1,1
360,2024-10-21 15:15:00+05:30,51998.9,51998.9,51949.65,51958.05,0,51974,0,-15
361,2024-10-21 15:16:00+05:30,51958.65,51958.65,51938.1,51946.5,0,51948,0,-1
362,2024-10-21 15:17:00+05:30,51948.2,51973.65,51934.2,51940.0,0,51953,0,-13
363,2024-10-21 15:18:00+05:30,51942.65,51950.05,51923.65,51942.05,0,51936,1,6
364,2024-10-21 15:19:00+05:30,51943.55,51964.3,51934.0,51964.15,0,51949,1,15
365,2024-10-21 15:20:00+05:30,51963.15,51991.3,51960.0,51970.5,0,51975,0,-4
366,2024-10-21 15:21:00+05:30,51973.4,51974.25,51937.2,51949.9,0,51955,0,-5
367,2024-10-21 15:22:00+05:30,51948.85,51958.75,51944.6,51949.0,0,51951,0,-2
368,2024-10-21 15:23:00+05:30,51951.7,51961.55,51946.15,51955.05,0,51953,1,2
369,2024-10-21 15:24:00+05:30,51955.55,51956.2,51925.15,51928.0,0,51940,0,-12
370,2024-10-21 15:25:00+05:30,51929.1,51937.05,51923.5,51931.1,0,51930,1,1
371,2024-10-21 15:26:00+05:30,51930.9,51937.6,51921.7,51933.7,0,51929,1,4
372,2024-10-21 15:27:00+05:30,51933.3,51941.1,51901.6,51904.3,0,51921,0,-16
373,2024-10-21 15:28:00+05:30,51899.3,51899.6,51863.65,51872.6,0,51881,0,-8
374,2024-10-21 15:29:00+05:30,51876.45,51878.95,51855.15,51857.05,0,51867,0,-9
375,2024-10-22 09:15:00+05:30,52071.35,52082.05,51859.4,51891.0,0,51970,0,-79
376,2024-10-22 09:16:00+05:30,51889.1,51907.65,51853.95,51899.8,0,51880,1,19
377,2024-10-22 09:17:00+05:30,51905.15,51994.35,51905.15,51994.35,0,51949,1,45
378,2024-10-22 09:18:00+05:30,51988.0,51992.9,51926.95,51985.65,0,51959,1,26
379,2024-10-22 09:19:00+05:30,51985.65,52023.2,51984.6,52012.1,0,52003,1,9
380,2024-10-22 09:20:00+05:30,52020.0,52043.4,52009.3,52027.8,0,52026,1,1
381,2024-10-22 09:21:00+05:30,52031.05,52033.6,51978.6,51986.85,0,52006,0,-19
382,2024-10-22 09:22:00+05:30,51991.95,51991.95,51881.85,51884.25,0,51936,0,-51
383,2024-10-22 09:23:00+05:30,51890.05,51917.65,51877.0,51898.4,0,51897,1,1
384,2024-10-22 09:24:00+05:30,51889.85,51927.65,51889.85,51904.95,0,51908,0,-3
385,2024-10-22 09:25:00+05:30,51902.35,51933.45,51892.75,51897.7,0,51913,0,-15
386,2024-10-22 09:26:00+05:30,51906.05,51950.3,51906.05,51946.45,0,51928,1,18
387,2024-10-22 09:27:00+05:30,51945.55,51965.55,51921.55,51965.55,0,51943,1,22
388,2024-10-22 09:28:00+05:30,51959.5,52007.0,51939.65,51986.05,0,51973,1,13
389,2024-10-22 09:29:00+05:30,51987.8,52016.05,51973.7,51973.7,0,51994,0,-20
390,2024-10-22 09:30:00+05:30,51985.3,52002.65,51966.25,51976.45,0,51984,0,-7
391,2024-10-22 09:31:00+05:30,51981.65,52056.75,51958.4,52043.4,0,52007,1,36
392,2024-10-22 09:32:00+05:30,52044.15,52083.1,52044.15,52076.2,0,52063,1,13
393,2024-10-22 09:33:00+05:30,52071.85,52086.45,52029.65,52037.85,0,52058,0,-20
394,2024-10-22 09:34:00+05:30,52036.0,52036.0,51960.1,51970.6,0,51998,0,-27
395,2024-10-22 09:35:00+05:30,51965.6,52015.5,51961.15,52013.3,0,51988,1,25
396,2024-10-22 09:36:00+05:30,52008.8,52030.7,51994.85,52011.25,0,52012,0,0
397,2024-10-22 09:37:00+05:30,52016.05,52046.75,52009.05,52037.55,0,52027,1,10
398,2024-10-22 09:38:00+05:30,52034.75,52036.85,52001.75,52007.7,0,52019,0,-11
399,2024-10-22 09:39:00+05:30,52007.4,52021.5,51994.6,52014.8,0,52008,1,6
400,2024-10-22 09:40:00+05:30,52014.8,52016.55,51974.2,51984.85,0,51995,0,-10
401,2024-10-22 09:41:00+05:30,51987.3,52045.9,51983.3,52045.9,0,52014,1,31
402,2024-10-22 09:42:00+05:30,52044.55,52070.4,52041.3,52055.45,0,52055,1,0
403,2024-10-22 09:43:00+05:30,52059.65,52079.65,52053.6,52062.65,0,52066,0,-3
404,2024-10-22 09:44:00+05:30,52066.05,52127.0,52046.7,52116.8,0,52086,1,30
405,2024-10-22 09:45:00+05:30,52115.95,52159.3,52110.7,52152.45,0,52135,1,17
406,2024-10-22 09:46:00+05:30,52149.45,52169.2,52138.05,52165.6,0,52153,1,12
407,2024-10-22 09:47:00+05:30,52165.05,52179.55,52152.55,52170.15,0,52166,1,4
408,2024-10-22 09:48:00+05:30,52170.2,52193.2,52162.35,52189.2,0,52177,1,12
409,2024-10-22 09:49:00+05:30,52187.35,52189.1,52144.0,52145.15,0,52166,0,-20
410,2024-10-22 09:50:00+05:30,52147.75,52190.45,52142.5,52160.15,0,52166,0,-5
411,2024-10-22 09:51:00+05:30,52159.05,52179.35,52153.95,52165.0,0,52166,0,-1
412,2024-10-22 09:52:00+05:30,52166.4,52215.45,52162.45,52173.45,0,52188,0,-14
413,2024-10-22 09:53:00+05:30,52176.15,52187.95,52172.1,52183.55,0,52180,1,3
414,2024-10-22 09:54:00+05:30,52181.65,52207.0,52177.45,52207.0,0,52192,1,15
415,2024-10-22 09:55:00+05:30,52201.85,52232.45,52188.4,52188.4,0,52210,0,-21
416,2024-10-22 09:56:00+05:30,52190.1,52190.1,52152.75,52161.0,0,52171,0,-10
417,2024-10-22 09:57:00+05:30,52160.45,52182.2,52152.55,52181.15,0,52167,1,14
418,2024-10-22 09:58:00+05:30,52179.45,52209.35,52176.3,52202.9,0,52192,1,10
419,2024-10-22 09:59:00+05:30,52207.05,52215.8,52194.05,52212.85,0,52204,1,8
420,2024-10-22 10:00:00+05:30,52213.6,52257.3,52201.3,52241.4,0,52229,1,12
421,2024-10-22 10:01:00+05:30,52240.1,52240.1,52205.2,52218.35,0,52222,0,-3
422,2024-10-22 10:02:00+05:30,52219.85,52219.85,52164.55,52177.25,0,52192,0,-14
423,2024-10-22 10:03:00+05:30,52177.45,52213.7,52162.15,52206.75,0,52187,1,19
