date,close,trade_1,trade_2,trade_3
2024-09-20 14:58:00+05:30,53402.75,0,343,344
2024-09-20 14:59:00+05:30,53376.75,0,0,345
2024-09-20 15:00:00+05:30,53480.65,0,346,0
2024-09-20 15:01:00+05:30,53565.75,0,347,0
2024-09-20 15:02:00+05:30,53573.4,0,348,0
2024-09-20 15:03:00+05:30,53592.0,0,349,0
2024-09-20 15:04:00+05:30,53624.85,0,350,0
2024-09-20 15:05:00+05:30,53642.25,0,351,0
2024-09-20 15:06:00+05:30,53693.05,0,352,0
2024-09-20 15:07:00+05:30,53747.05,0,353,0
2024-09-20 15:08:00+05:30,53754.1,0,353,354
2024-09-20 15:09:00+05:30,53781.05,0,355,0
2024-09-20 15:10:00+05:30,53795.65,0,355,356
2024-09-20 15:11:00+05:30,53763.15,0,0,357
2024-09-20 15:12:00+05:30,53798.25,0,358,0
2024-09-20 15:13:00+05:30,53806.95,0,359,0
2024-09-20 15:14:00+05:30,53826.8,0,360,0
2024-09-20 15:15:00+05:30,53842.5,0,361,0
2024-09-20 15:16:00+05:30,53837.55,0,362,0
2024-09-20 15:17:00+05:30,53823.35,0,362,363
2024-09-20 15:18:00+05:30,53840.7,0,364,0
2024-09-20 15:19:00+05:30,53818.5,0,364,365
2024-09-20 15:20:00+05:30,53834.5,0,366,0
2024-09-20 15:21:00+05:30,53809.5,0,366,367
2024-09-20 15:22:00+05:30,53813.2,0,368,0
2024-09-20 15:23:00+05:30,53933.2,0,369,0
2024-09-20 15:24:00+05:30,54002.05,0,370,0
2024-09-20 15:25:00+05:30,53932.5,0,370,371
2024-09-20 15:26:00+05:30,53920.85,0,372,0
2024-09-20 15:27:00+05:30,53912.7,0,373,0
2024-09-20 15:28:00+05:30,53962.25,0,373,374
2024-09-20 15:29:00+05:30,53937.15,0,0,375
2024-09-23 09:15:00+05:30,53780.75,0,0,1
2024-09-23 09:16:00+05:30,53851.85,0,2,0
2024-09-23 09:17:00+05:30,53831.3,0,2,3
2024-09-23 09:18:00+05:30,53834.95,0,0,4
2024-09-23 09:19:00+05:30,53831.5,0,5,0
2024-09-23 09:20:00+05:30,53861.85,0,6,0
2024-09-23 09:21:00+05:30,53841.65,0,6,7
2024-09-23 09:22:00+05:30,53836.2,0,8,0
2024-09-23 09:23:00+05:30,53851.6,0,9,0
2024-09-23 09:24:00+05:30,53816.75,0,9,10
2024-09-23 09:25:00+05:30,53819.75,0,11,0
2024-09-23 09:26:00+05:30,53857.9,0,12,0
2024-09-23 09:27:00+05:30,53865.2,0,13,0
2024-09-23 09:28:00+05:30,53828.9,0,13,14
2024-09-23 09:29:00+05:30,53845.6,0,0,15
2024-09-23 09:30:00+05:30,53877.15,0,16,0
2024-09-23 09:31:00+05:30,53948.95,0,17,0
2024-09-23 09:32:00+05:30,53949.1,0,18,0
2024-09-23 09:33:00+05:30,53931.95,0,18,19
2024-09-23 09:34:00+05:30,53928.05,0,0,20
2024-09-23 09:35:00+05:30,53871.2,0,0,21
2024-09-23 09:36:00+05:30,53859.05,0,0,22
2024-09-23 09:37:00+05:30,53857.15,0,23,0
2024-09-23 09:38:00+05:30,53904.25,0,24,0
2024-09-23 09:39:00+05:30,53885.1,0,24,25
2024-09-23 09:40:00+05:30,53855.8,0,0,26
2024-09-23 09:41:00+05:30,53844.25,0,0,27
2024-09-23 09:42:00+05:30,53854.1,0,28,0
2024-09-23 09:43:00+05:30,53871.3,0,29,0
2024-09-23 09:44:00+05:30,53858.25,0,29,30
2024-09-23 09:45:00+05:30,53866.3,0,31,0
2024-09-23 09:46:00+05:30,53870.45,0,31,32
2024-09-23 09:47:00+05:30,53868.1,0,0,33
2024-09-23 09:48:00+05:30,53870.2,0,34,0
2024-09-23 09:49:00+05:30,53844.0,0,34,35
2024-09-23 09:50:00+05:30,53853.95,0,36,0
2024-09-23 09:51:00+05:30,53880.8,0,37,0
2024-09-23 09:52:00+05:30,53884.6,0,37,38
2024-09-23 09:53:00+05:30,53870.85,0,0,39
2024-09-23 09:54:00+05:30,53886.4,0,40,0
2024-09-23 09:55:00+05:30,53880.55,0,40,41
2024-09-23 09:56:00+05:30,53878.2,0,0,42
2024-09-23 09:57:00+05:30,53895.45,0,43,0
2024-09-23 09:58:00+05:30,53896.85,0,44,0
2024-09-23 09:59:00+05:30,53865.95,0,44,45
2024-09-23 10:00:00+05:30,53889.9,0,46,0
2024-09-23 10:01:00+05:30,53892.4,0,46,47
2024-09-23 10:02:00+05:30,53876.15,0,0,48
2024-09-23 10:03:00+05:30,53868.8,0,0,49
2024-09-23 10:04:00+05:30,53875.75,0,50,0
2024-09-23 10:05:00+05:30,53884.3,0,51,0
2024-09-23 10:06:00+05:30,53896.4,0,52,0
2024-09-23 10:07:00+05:30,53894.25,0,53,0
2024-09-23 10:08:00+05:30,53907.4,0,54,0
2024-09-23 10:09:00+05:30,53937.3,0,55,0
2024-09-23 10:10:00+05:30,53913.3,0,55,56
2024-09-23 10:11:00+05:30,53929.55,0,57,0
2024-09-23 10:12:00+05:30,53971.85,0,58,0
2024-09-23 10:13:00+05:30,53945.05,0,58,59
2024-09-23 10:14:00+05:30,53934.35,0,60,0
2024-09-23 10:15:00+05:30,53938.45,0,60,61
2024-09-23 10:16:00+05:30,53913.0,0,0,62
2024-09-23 10:17:00+05:30,53918.9,0,63,0
2024-09-23 10:18:00+05:30,53919.6,0,63,64
2024-09-23 10:19:00+05:30,53926.75,0,65,0
2024-09-23 10:20:00+05:30,53919.15,0,66,0
2024-09-23 10:21:00+05:30,53894.1,0,66,67
2024-09-23 10:22:00+05:30,53906.9,0,68,0
2024-09-23 10:23:00+05:30,53939.35,0,69,0
2024-09-23 10:24:00+05:30,53928.6,0,69,70
2024-09-23 10:25:00+05:30,53930.8,0,71,0
2024-09-23 10:26:00+05:30,53930.2,0,71,72
2024-09-23 10:27:00+05:30,53920.95,0,0,73
2024-09-23 10:28:00+05:30,53941.7,0,74,0
2024-09-23 10:29:00+05:30,53954.55,0,75,0
2024-09-23 10:30:00+05:30,53955.1,0,76,0
2024-09-23 10:31:00+05:30,53949.35,0,76,77
2024-09-23 10:32:00+05:30,53945.5,0,78,0
2024-09-23 10:33:00+05:30,53932.05,0,78,79
2024-09-23 10:34:00+05:30,53945.0,0,80,0
2024-09-23 10:35:00+05:30,53939.3,0,80,81
2024-09-23 10:36:00+05:30,53926.5,0,0,82
2024-09-23 10:37:00+05:30,53931.75,0,83,0
2024-09-23 10:38:00+05:30,53918.55,0,83,84
2024-09-23 10:39:00+05:30,53901.5,0,0,85
2024-09-23 10:40:00+05:30,53898.85,0,0,86
2024-09-23 10:41:00+05:30,53901.6,0,0,87
2024-09-23 10:42:00+05:30,53878.7,0,0,88
2024-09-23 10:43:00+05:30,53900.6,0,89,0
2024-09-23 10:44:00+05:30,53915.35,0,90,0
2024-09-23 10:45:00+05:30,53909.6,0,90,91
2024-09-23 10:46:00+05:30,53913.85,0,92,0
2024-09-23 10:47:00+05:30,53925.9,0,93,0
2024-09-23 10:48:00+05:30,53921.05,0,94,0
2024-09-23 10:49:00+05:30,53906.1,0,94,95
2024-09-23 10:50:00+05:30,53915.5,0,96,0
2024-09-23 10:51:00+05:30,53941.1,0,97,0
2024-09-23 10:52:00+05:30,53934.5,0,98,0
2024-09-23 10:53:00+05:30,53945.1,0,99,0
2024-09-23 10:54:00+05:30,53948.9,0,100,0
2024-09-23 10:55:00+05:30,53946.7,0,100,101
2024-09-23 10:56:00+05:30,53931.9,0,102,0
2024-09-23 10:57:00+05:30,53935.55,0,102,103
2024-09-23 10:58:00+05:30,53930.25,0,0,104
2024-09-23 10:59:00+05:30,53948.6,0,105,0
2024-09-23 11:00:00+05:30,53957.05,0,106,0
2024-09-23 11:01:00+05:30,53952.95,0,107,0
2024-09-23 11:02:00+05:30,53952.7,0,107,108
2024-09-23 11:03:00+05:30,53954.5,0,109,0
2024-09-23 11:04:00+05:30,53943.65,0,109,110
2024-09-23 11:05:00+05:30,53950.25,0,111,0
2024-09-23 11:06:00+05:30,53950.5,0,112,0
2024-09-23 11:07:00+05:30,53947.35,0,112,113
2024-09-23 11:08:00+05:30,53952.0,0,114,0
2024-09-23 11:09:00+05:30,53967.2,0,115,0
2024-09-23 11:10:00+05:30,53968.25,0,116,0
2024-09-23 11:11:00+05:30,53946.05,0,116,117
2024-09-23 11:12:00+05:30,53954.2,0,118,0
2024-09-23 11:13:00+05:30,53970.15,0,118,119
2024-09-23 11:14:00+05:30,53966.5,0,0,120
2024-09-23 11:15:00+05:30,53968.9,0,0,121
2024-09-23 11:16:00+05:30,53974.95,0,0,122
2024-09-23 11:17:00+05:30,53972.65,0,0,123
2024-09-23 11:18:00+05:30,53984.4,0,124,0
2024-09-23 11:19:00+05:30,53982.35,0,125,0
2024-09-23 11:20:00+05:30,53983.9,0,125,126
2024-09-23 11:21:00+05:30,53959.55,0,0,127
2024-09-23 11:22:00+05:30,53950.4,0,0,128
2024-09-23 11:23:00+05:30,53957.75,0,129,0
2024-09-23 11:24:00+05:30,53972.75,0,130,0
2024-09-23 11:25:00+05:30,53957.4,0,130,131
2024-09-23 11:26:00+05:30,53961.05,0,132,0
2024-09-23 11:27:00+05:30,53965.65,0,133,0
2024-09-23 11:28:00+05:30,53956.0,0,133,134
2024-09-23 11:29:00+05:30,53950.15,0,0,135
2024-09-23 11:30:00+05:30,53948.2,0,0,136
2024-09-23 11:31:00+05:30,53942.9,0,137,0
2024-09-23 11:32:00+05:30,53968.0,0,138,0
2024-09-23 11:33:00+05:30,53967.9,0,139,0
2024-09-23 11:34:00+05:30,53963.2,0,140,0
2024-09-23 11:35:00+05:30,53970.8,0,141,0
2024-09-23 11:36:00+05:30,53960.05,0,141,142
2024-09-23 11:37:00+05:30,53938.8,0,0,143
2024-09-23 11:38:00+05:30,53956.1,0,144,0
2024-09-23 11:39:00+05:30,53979.95,0,145,0
2024-09-23 11:40:00+05:30,53979.7,0,146,0
2024-09-23 11:41:00+05:30,53962.7,0,146,147
2024-09-23 11:42:00+05:30,53972.9,0,148,0
2024-09-23 11:43:00+05:30,53972.3,0,149,0
2024-09-23 11:44:00+05:30,53963.15,0,149,150
2024-09-23 11:45:00+05:30,53957.65,0,0,151
2024-09-23 11:46:00+05:30,53947.0,0,0,152
2024-09-23 11:47:00+05:30,53939.4,0,0,153
2024-09-23 11:48:00+05:30,53906.1,0,0,154
2024-09-23 11:49:00+05:30,53891.8,0,0,155
2024-09-23 11:50:00+05:30,53895.95,0,0,156
2024-09-23 11:51:00+05:30,53913.7,0,157,0
2024-09-23 11:52:00+05:30,53922.5,0,158,0
2024-09-23 11:53:00+05:30,53916.5,0,158,159
2024-09-23 11:54:00+05:30,53915.65,0,0,160
2024-09-23 11:55:00+05:30,53913.5,0,0,161
2024-09-23 11:56:00+05:30,53934.55,0,162,0
2024-09-23 11:57:00+05:30,53936.25,0,163,0
2024-09-23 11:58:00+05:30,53924.55,0,163,164
2024-09-23 11:59:00+05:30,53939.65,0,165,0
2024-09-23 12:00:00+05:30,53937.2,0,166,0
2024-09-23 12:01:00+05:30,53926.55,0,166,167
2024-09-23 12:02:00+05:30,53943.1,0,168,0
2024-09-23 12:03:00+05:30,53945.4,0,169,0
2024-09-23 12:04:00+05:30,53950.95,0,170,0
2024-09-23 12:05:00+05:30,53957.5,0,171,0
2024-09-23 12:06:00+05:30,53972.05,0,172,0
2024-09-23 12:07:00+05:30,53987.1,0,173,0
2024-09-23 12:08:00+05:30,53966.15,0,173,174
2024-09-23 12:09:00+05:30,53966.3,0,175,0
2024-09-23 12:10:00+05:30,53971.1,0,176,0
2024-09-23 12:11:00+05:30,53968.9,0,177,0
2024-09-23 12:12:00+05:30,53964.25,0,178,0
2024-09-23 12:13:00+05:30,53962.75,0,179,0
2024-09-23 12:14:00+05:30,53954.45,0,179,180
2024-09-23 12:15:00+05:30,53954.85,0,181,0
2024-09-23 12:16:00+05:30,53960.95,0,182,0
2024-09-23 12:17:00+05:30,53962.9,0,182,183
2024-09-23 12:18:00+05:30,53977.4,0,184,0
2024-09-23 12:19:00+05:30,53966.65,0,184,185
2024-09-23 12:20:00+05:30,53966.95,0,186,0
2024-09-23 12:21:00+05:30,53955.7,0,186,187
2024-09-23 12:22:00+05:30,53954.95,0,188,0
2024-09-23 12:23:00+05:30,53946.3,0,188,189
2024-09-23 12:24:00+05:30,53951.15,0,190,0
2024-09-23 12:25:00+05:30,53945.35,0,191,0
2024-09-23 12:26:00+05:30,53947.9,0,192,0
2024-09-23 12:27:00+05:30,53944.35,0,192,193
2024-09-23 12:28:00+05:30,53939.7,0,0,194
2024-09-23 12:29:00+05:30,53945.45,0,0,195
2024-09-23 12:30:00+05:30,53962.1,0,196,0
2024-09-23 12:31:00+05:30,53961.5,0,196,197
2024-09-23 12:32:00+05:30,53950.65,0,0,198
2024-09-23 12:33:00+05:30,53945.95,0,0,199
2024-09-23 12:34:00+05:30,53958.0,0,200,0
2024-09-23 12:35:00+05:30,53959.45,0,201,0
2024-09-23 12:36:00+05:30,53961.55,0,202,0
2024-09-23 12:37:00+05:30,53960.9,0,202,203
2024-09-23 12:38:00+05:30,53970.65,0,204,0
2024-09-23 12:39:00+05:30,53954.7,0,204,205
2024-09-23 12:40:00+05:30,53972.65,0,206,0
2024-09-23 12:41:00+05:30,53969.85,0,207,0
2024-09-23 12:42:00+05:30,53976.8,0,208,0
2024-09-23 12:43:00+05:30,53981.6,0,209,0
2024-09-23 12:44:00+05:30,53976.5,0,210,0
2024-09-23 12:45:00+05:30,53961.9,0,210,211
2024-09-23 12:46:00+05:30,53959.25,0,0,212
2024-09-23 12:47:00+05:30,53956.0,0,213,0
2024-09-23 12:48:00+05:30,53946.5,0,213,214
2024-09-23 12:49:00+05:30,53952.05,0,0,215
2024-09-23 12:50:00+05:30,53962.4,0,216,0
2024-09-23 12:51:00+05:30,53960.5,0,216,217
2024-09-23 12:52:00+05:30,53969.45,0,218,0
2024-09-23 12:53:00+05:30,53960.2,0,218,219
2024-09-23 12:54:00+05:30,53954.9,0,0,220
2024-09-23 12:55:00+05:30,53966.35,0,221,0
2024-09-23 12:56:00+05:30,53960.05,0,221,222
2024-09-23 12:57:00+05:30,53953.0,0,0,223
2024-09-23 12:58:00+05:30,53960.55,0,224,0
2024-09-23 12:59:00+05:30,53966.3,0,225,0
2024-09-23 13:00:00+05:30,53969.15,0,225,226
2024-09-23 13:01:00+05:30,53981.35,0,227,0
2024-09-23 13:02:00+05:30,53986.5,0,228,0
2024-09-23 13:03:00+05:30,54005.25,0,229,0
2024-09-23 13:04:00+05:30,53995.05,0,229,230
2024-09-23 13:05:00+05:30,53999.6,0,231,0
2024-09-23 13:06:00+05:30,54025.35,0,232,0
2024-09-23 13:07:00+05:30,54008.8,0,232,233
2024-09-23 13:08:00+05:30,54028.65,0,234,0
2024-09-23 13:09:00+05:30,54034.3,0,235,0
2024-09-23 13:10:00+05:30,54033.05,0,235,236
2024-09-23 13:11:00+05:30,54034.55,0,237,0
2024-09-23 13:12:00+05:30,54034.3,0,237,238
2024-09-23 13:13:00+05:30,54038.25,0,239,0
2024-09-23 13:14:00+05:30,54024.9,0,240,0
2024-09-23 13:15:00+05:30,54020.4,0,240,241
2024-09-23 13:16:00+05:30,54019.15,0,242,0
2024-09-23 13:17:00+05:30,54021.0,0,242,243
2024-09-23 13:18:00+05:30,54036.1,0,244,0
2024-09-23 13:19:00+05:30,54037.6,0,245,0
2024-09-23 13:20:00+05:30,54029.7,0,245,246
2024-09-23 13:21:00+05:30,54038.25,0,247,0
2024-09-23 13:22:00+05:30,54043.4,0,248,0
2024-09-23 13:23:00+05:30,54045.95,0,249,0
2024-09-23 13:24:00+05:30,54052.95,0,250,0
2024-09-23 13:25:00+05:30,54050.3,0,251,0
2024-09-23 13:26:00+05:30,54036.1,0,251,252
2024-09-23 13:27:00+05:30,54036.1,0,253,0
2024-09-23 13:28:00+05:30,54038.45,0,254,0
2024-09-23 13:29:00+05:30,54038.55,0,254,255
2024-09-23 13:30:00+05:30,54061.75,0,256,0
2024-09-23 13:31:00+05:30,54061.5,0,257,0
2024-09-23 13:32:00+05:30,54071.45,0,258,0
2024-09-23 13:33:00+05:30,54064.2,0,258,259
2024-09-23 13:34:00+05:30,54068.6,0,260,0
2024-09-23 13:35:00+05:30,54072.15,0,260,261
2024-09-23 13:36:00+05:30,54086.35,0,262,0
2024-09-23 13:37:00+05:30,54066.6,0,262,263
2024-09-23 13:38:00+05:30,54065.75,0,264,0
2024-09-23 13:39:00+05:30,54046.8,0,264,265
2024-09-23 13:40:00+05:30,54046.9,0,266,0
2024-09-23 13:41:00+05:30,54059.2,0,267,0
2024-09-23 13:42:00+05:30,54057.7,0,267,268
2024-09-23 13:43:00+05:30,54048.55,0,0,269
2024-09-23 13:44:00+05:30,54060.75,0,270,0
2024-09-23 13:45:00+05:30,54062.25,0,271,0
2024-09-23 13:46:00+05:30,54051.5,0,271,272
2024-09-23 13:47:00+05:30,54043.1,0,0,273
2024-09-23 13:48:00+05:30,54041.1,0,274,0
2024-09-23 13:49:00+05:30,54044.3,0,275,0
2024-09-23 13:50:00+05:30,54036.6,0,275,276
2024-09-23 13:51:00+05:30,54033.6,0,0,277
2024-09-23 13:52:00+05:30,54044.65,0,278,0
2024-09-23 13:53:00+05:30,54060.05,0,279,0
2024-09-23 13:54:00+05:30,54059.5,0,280,0
2024-09-23 13:55:00+05:30,54045.9,0,280,281
2024-09-23 13:56:00+05:30,54042.9,0,0,282
2024-09-23 13:57:00+05:30,54052.55,0,283,0
2024-09-23 13:58:00+05:30,54056.85,0,284,0
2024-09-23 13:59:00+05:30,54050.25,0,284,285
2024-09-23 14:00:00+05:30,54080.65,0,286,0
2024-09-23 14:01:00+05:30,54084.6,0,287,0
2024-09-23 14:02:00+05:30,54071.3,0,287,288
2024-09-23 14:03:00+05:30,54079.75,0,289,0
2024-09-23 14:04:00+05:30,54083.1,0,290,0
2024-09-23 14:05:00+05:30,54086.35,0,291,0
2024-09-23 14:06:00+05:30,54076.75,0,291,292
2024-09-23 14:07:00+05:30,54074.0,0,0,293
2024-09-23 14:08:00+05:30,54083.05,0,294,0
2024-09-23 14:09:00+05:30,54084.25,0,294,295
2024-09-23 14:10:00+05:30,54075.75,0,0,296
2024-09-23 14:11:00+05:30,54073.1,0,0,297
2024-09-23 14:12:00+05:30,54069.7,0,298,0
2024-09-23 14:13:00+05:30,54073.3,0,299,0
2024-09-23 14:14:00+05:30,54075.65,0,299,300
2024-09-23 14:15:00+05:30,54075.25,0,0,301
2024-09-23 14:16:00+05:30,54092.3,0,302,0
2024-09-23 14:17:00+05:30,54126.55,0,303,0
2024-09-23 14:18:00+05:30,54140.8,0,304,0
2024-09-23 14:19:00+05:30,54133.15,0,304,305
2024-09-23 14:20:00+05:30,54141.5,0,0,306
2024-09-23 14:21:00+05:30,54148.6,0,307,0
2024-09-23 14:22:00+05:30,54167.7,0,308,0
2024-09-23 14:23:00+05:30,54179.75,0,308,309
2024-09-23 14:24:00+05:30,54174.95,0,310,0
2024-09-23 14:25:00+05:30,54182.65,0,311,0
2024-09-23 14:26:00+05:30,54165.1,0,311,312
2024-09-23 14:27:00+05:30,54171.1,0,0,313
2024-09-23 14:28:00+05:30,54176.25,0,0,314
2024-09-23 14:29:00+05:30,54144.3,0,0,315
2024-09-23 14:30:00+05:30,54143.95,0,0,316
2024-09-23 14:31:00+05:30,54135.05,0,0,317
2024-09-23 14:32:00+05:30,54121.75,0,318,0
2024-09-23 14:33:00+05:30,54110.2,0,318,319
2024-09-23 14:34:00+05:30,54129.75,0,320,0
2024-09-23 14:35:00+05:30,54144.9,0,321,0
2024-09-23 14:36:00+05:30,54121.15,0,321,322
2024-09-23 14:37:00+05:30,54153.85,0,323,0
2024-09-23 14:38:00+05:30,54143.2,0,323,324
2024-09-23 14:39:00+05:30,54147.6,0,325,0
2024-09-23 14:40:00+05:30,54147.1,0,325,326
2024-09-23 14:41:00+05:30,54153.7,0,327,0
2024-09-23 14:42:00+05:30,54154.45,0,328,0
2024-09-23 14:43:00+05:30,54145.85,0,328,329
2024-09-23 14:44:00+05:30,54151.8,0,330,0
2024-09-23 14:45:00+05:30,54160.35,0,331,0
2024-09-23 14:46:00+05:30,54169.1,0,332,0
2024-09-23 14:47:00+05:30,54180.4,0,333,0
2024-09-23 14:48:00+05:30,54176.1,0,333,334
2024-09-23 14:49:00+05:30,54186.25,0,335,0
2024-09-23 14:50:00+05:30,54175.05,0,335,336
2024-09-23 14:51:00+05:30,54177.7,0,337,0
2024-09-23 14:52:00+05:30,54176.0,0,338,0
2024-09-23 14:53:00+05:30,54157.25,0,338,339
2024-09-23 14:54:00+05:30,54149.1,0,340,0
2024-09-23 14:55:00+05:30,54143.85,0,341,0
2024-09-23 14:56:00+05:30,54145.25,0,342,0
2024-09-23 14:57:00+05:30,54129.6,0,342,343
2024-09-23 14:58:00+05:30,54120.1,0,0,344
2024-09-23 14:59:00+05:30,54120.0,0,345,0
2024-09-23 15:00:00+05:30,54090.1,0,345,346
2024-09-23 15:01:00+05:30,54104.45,0,0,347
2024-09-23 15:02:00+05:30,54137.15,0,348,0
2024-09-23 15:03:00+05:30,54121.3,0,348,349
2024-09-23 15:04:00+05:30,54157.5,0,350,0
2024-09-23 15:05:00+05:30,54178.1,0,351,0
2024-09-23 15:06:00+05:30,54186.0,0,352,0
2024-09-23 15:07:00+05:30,54179.7,0,353,0
2024-09-23 15:08:00+05:30,54172.55,0,353,354
2024-09-23 15:09:00+05:30,54140.4,0,0,355
2024-09-23 15:10:00+05:30,54122.15,0,0,356
2024-09-23 15:11:00+05:30,54092.1,0,0,357
2024-09-23 15:12:00+05:30,54096.0,0,0,358
2024-09-23 15:13:00+05:30,54069.8,0,359,0
2024-09-23 15:14:00+05:30,54080.75,0,359,360
2024-09-23 15:15:00+05:30,54106.5,0,361,0
2024-09-23 15:16:00+05:30,54076.6,0,361,362
2024-09-23 15:17:00+05:30,54094.7,0,363,0
2024-09-23 15:18:00+05:30,54088.2,0,363,364
2024-09-23 15:19:00+05:30,54077.45,0,0,365
2024-09-23 15:20:00+05:30,54068.65,0,0,366
2024-09-23 15:21:00+05:30,54054.95,0,0,367
2024-09-23 15:22:00+05:30,54085.65,0,368,0
2024-09-23 15:23:00+05:30,54069.8,0,368,369
2024-09-23 15:24:00+05:30,54058.5,0,0,370
2024-09-23 15:25:00+05:30,54057.15,0,0,371
2024-09-23 15:26:00+05:30,54066.65,0,372,0
2024-09-23 15:27:00+05:30,54063.25,0,372,373
2024-09-23 15:28:00+05:30,54066.65,0,0,374
2024-09-23 15:29:00+05:30,54076.3,0,0,375
2024-09-24 09:15:00+05:30,54021.35,0,0,1
2024-09-24 09:16:00+05:30,54036.6,0,2,0
2024-09-24 09:17:00+05:30,54077.45,0,3,0
2024-09-24 09:18:00+05:30,54021.8,0,3,4
2024-09-24 09:19:00+05:30,54062.4,0,5,0
2024-09-24 09:20:00+05:30,54059.95,0,5,6
2024-09-24 09:21:00+05:30,54032.45,0,0,7
2024-09-24 09:22:00+05:30,54046.25,0,8,0
2024-09-24 09:23:00+05:30,54062.95,0,9,0
2024-09-24 09:24:00+05:30,54032.6,0,9,10
2024-09-24 09:25:00+05:30,54033.5,0,11,0
2024-09-24 09:26:00+05:30,54017.65,0,11,12
2024-09-24 09:27:00+05:30,54006.15,0,0,13
2024-09-24 09:28:00+05:30,53999.25,0,14,0
2024-09-24 09:29:00+05:30,54018.4,0,15,0
2024-09-24 09:30:00+05:30,54000.2,0,15,16
2024-09-24 09:31:00+05:30,54010.65,0,17,0
2024-09-24 09:32:00+05:30,54002.7,0,17,18
2024-09-24 09:33:00+05:30,54011.5,0,19,0
2024-09-24 09:34:00+05:30,54013.25,0,20,0
2024-09-24 09:35:00+05:30,54024.05,0,20,21
2024-09-24 09:36:00+05:30,54036.15,0,22,0
2024-09-24 09:37:00+05:30,54067.65,0,23,0
2024-09-24 09:38:00+05:30,54084.1,0,24,0
2024-09-24 09:39:00+05:30,54106.15,0,25,0
2024-09-24 09:40:00+05:30,54094.75,0,25,26
2024-09-24 09:41:00+05:30,54090.25,0,0,27
2024-09-24 09:42:00+05:30,54080.85,0,28,0
2024-09-24 09:43:00+05:30,54131.7,0,29,0
2024-09-24 09:44:00+05:30,54124.55,0,29,30
2024-09-24 09:45:00+05:30,54121.85,0,31,0
2024-09-24 09:46:00+05:30,54112.0,0,31,32
2024-09-24 09:47:00+05:30,54129.15,0,33,0
2024-09-24 09:48:00+05:30,54114.05,0,33,34
2024-09-24 09:49:00+05:30,54104.4,0,0,35
2024-09-24 09:50:00+05:30,54128.05,0,36,0
2024-09-24 09:51:00+05:30,54125.65,0,36,37
2024-09-24 09:52:00+05:30,54147.7,0,38,0
2024-09-24 09:53:00+05:30,54129.3,0,38,39
2024-09-24 09:54:00+05:30,54142.35,0,40,0
2024-09-24 09:55:00+05:30,54152.25,0,41,0
2024-09-24 09:56:00+05:30,54137.3,0,41,42
2024-09-24 09:57:00+05:30,54144.35,0,43,0
2024-09-24 09:58:00+05:30,54151.75,0,44,0
2024-09-24 09:59:00+05:30,54109.65,0,44,45
2024-09-24 10:00:00+05:30,54129.6,0,46,0
2024-09-24 10:01:00+05:30,54147.45,0,47,0
2024-09-24 10:02:00+05:30,54130.0,0,47,48
2024-09-24 10:03:00+05:30,54104.05,0,0,49
2024-09-24 10:04:00+05:30,54109.4,0,50,0
2024-09-24 10:05:00+05:30,54095.65,0,50,51
2024-09-24 10:06:00+05:30,54117.8,0,52,0
2024-09-24 10:07:00+05:30,54119.4,0,52,53
2024-09-24 10:08:00+05:30,54117.0,0,54,0
2024-09-24 10:09:00+05:30,54108.15,0,54,55
2024-09-24 10:10:00+05:30,54095.35,0,0,56
2024-09-24 10:11:00+05:30,54094.0,0,57,0
2024-09-24 10:12:00+05:30,54063.9,0,57,58
2024-09-24 10:13:00+05:30,54071.25,0,59,0
2024-09-24 10:14:00+05:30,54069.95,0,59,60
2024-09-24 10:15:00+05:30,54087.7,0,61,0
2024-09-24 10:16:00+05:30,54072.4,0,61,62
2024-09-24 10:17:00+05:30,54070.1,0,63,0
2024-09-24 10:18:00+05:30,54087.25,0,64,0
2024-09-24 10:19:00+05:30,54104.6,0,65,0
2024-09-24 10:20:00+05:30,54109.65,0,65,66
2024-09-24 10:21:00+05:30,54111.2,0,67,0
2024-09-24 10:22:00+05:30,54103.5,0,67,68
2024-09-24 10:23:00+05:30,54100.35,0,69,0
2024-09-24 10:24:00+05:30,54087.7,0,69,70
2024-09-24 10:25:00+05:30,54093.3,0,71,0
2024-09-24 10:26:00+05:30,54091.8,0,72,0
2024-09-24 10:27:00+05:30,54075.55,0,72,73
2024-09-24 10:28:00+05:30,54083.55,0,74,0
2024-09-24 10:29:00+05:30,54072.65,0,74,75
2024-09-24 10:30:00+05:30,54083.85,0,76,0
2024-09-24 10:31:00+05:30,54089.0,0,77,0
2024-09-24 10:32:00+05:30,54066.85,0,77,78
2024-09-24 10:33:00+05:30,54056.9,0,0,79
2024-09-24 10:34:00+05:30,54059.7,0,0,80
2024-09-24 10:35:00+05:30,54065.8,0,0,81
2024-09-24 10:36:00+05:30,54073.05,0,82,0
2024-09-24 10:37:00+05:30,54071.95,0,82,83
2024-09-24 10:38:00+05:30,54050.55,0,0,84
2024-09-24 10:39:00+05:30,54046.2,0,0,85
2024-09-24 10:40:00+05:30,54057.95,0,86,0
2024-09-24 10:41:00+05:30,54041.55,0,86,87
2024-09-24 10:42:00+05:30,54017.15,0,88,0
2024-09-24 10:43:00+05:30,53995.05,0,88,89
2024-09-24 10:44:00+05:30,54002.65,0,90,0
2024-09-24 10:45:00+05:30,54000.05,0,91,0
2024-09-24 10:46:00+05:30,53980.2,0,91,92
